PUBLICATION_DATE,TAXA_ID,ALGAL_GROUP,CLASS,FAMILY,GENUS,ORDER,PHYLUM,SPECIES,TARGET_TAXON
4/25/2021,4798,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,EUGLENA,EUGLENALES,EUGLENOPHYCOTA,,EUGLENA
4/25/2021,4799,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,LEPOCINCLIS,EUGLENALES,EUGLENOPHYCOTA,LEPOCINCLIS ACUS,LEPOCINCLIS ACUS
4/25/2021,4800,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,LEPOCINCLIS,EUGLENALES,EUGLENOPHYCOTA,LEPOCINCLIS OVUM,LEPOCINCLIS OVUM
4/25/2021,4801,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,LEPOCINCLIS,EUGLENALES,EUGLENOPHYCOTA,LEPOCINCLIS SPIROGYROIDES,LEPOCINCLIS SPIROGYROIDES
4/25/2021,4802,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,LEPOCINCLIS,EUGLENALES,EUGLENOPHYCOTA,LEPOCINCLIS STEINII,LEPOCINCLIS STEINII
4/25/2021,4803,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,LEPOCINCLIS,EUGLENALES,EUGLENOPHYCOTA,,LEPOCINCLIS
4/25/2021,4804,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,MONOMORPHINA,EUGLENALES,EUGLENOPHYCOTA,,MONOMORPHINA
4/25/2021,4805,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS CAUDATUS,PHACUS CAUDATUS
4/25/2021,4806,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS CHLOROPLASTES,PHACUS CHLOROPLASTES
4/25/2021,4807,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS CURVICAUDA,PHACUS CURVICAUDA
4/25/2021,4808,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS HORRIDUS,PHACUS HORRIDUS
4/25/2021,4809,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS LONGICAUDA,PHACUS LONGICAUDA
4/25/2021,4810,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS NORDSTEDTII,PHACUS NORDSTEDTII
4/25/2021,4811,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS ORBICULARIS,PHACUS ORBICULARIS
4/25/2021,4812,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS PSEUDOSWIRENKOI,PHACUS PSEUDOSWIRENKOI
4/25/2021,4813,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS SUECICUS,PHACUS SUECICUS
4/25/2021,4814,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS SWIRENKOI,PHACUS SWIRENKOI
4/25/2021,4815,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,PHACUS TORTUS,PHACUS TORTUS
4/25/2021,4816,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,PHACUS,EUGLENALES,EUGLENOPHYCOTA,,PHACUS
4/25/2021,4817,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,STROMBOMONAS,EUGLENALES,EUGLENOPHYCOTA,STROMBOMONAS ACUMINATA,STROMBOMONAS ACUMINATA
4/25/2021,4818,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,STROMBOMONAS,EUGLENALES,EUGLENOPHYCOTA,STROMBOMONAS CONSPERSA,STROMBOMONAS CONSPERSA
4/25/2021,4819,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,STROMBOMONAS,EUGLENALES,EUGLENOPHYCOTA,STROMBOMONAS OVALIS,STROMBOMONAS OVALIS
4/25/2021,4820,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,STROMBOMONAS,EUGLENALES,EUGLENOPHYCOTA,STROMBOMONAS ROTUNDA,STROMBOMONAS ROTUNDA
4/25/2021,4821,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,STROMBOMONAS,EUGLENALES,EUGLENOPHYCOTA,,STROMBOMONAS
4/25/2021,4822,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS ABRUPTA,TRACHELOMONAS ABRUPTA
4/25/2021,4823,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS ACANTHOSTOMA,TRACHELOMONAS ACANTHOSTOMA
4/25/2021,4824,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS ARMATA,TRACHELOMONAS ARMATA
4/25/2021,4825,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS CAUDATA,TRACHELOMONAS CAUDATA
4/25/2021,4826,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS CYLINDRICA,TRACHELOMONAS CYLINDRICA
4/25/2021,4827,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS DUBIA,TRACHELOMONAS DUBIA
4/25/2021,4828,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS ELLIPSOIDALIS,TRACHELOMONAS ELLIPSOIDALIS
4/25/2021,4829,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS HEXANGULATA,TRACHELOMONAS HEXANGULATA
4/25/2021,4830,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS HISPIDA,TRACHELOMONAS HISPIDA
4/25/2021,4831,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS LACUSTRIS,TRACHELOMONAS LACUSTRIS
4/25/2021,4832,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS OBLONGA,TRACHELOMONAS OBLONGA
4/25/2021,4833,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS ROTUNDA,TRACHELOMONAS ROTUNDA
4/25/2021,4834,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS RUGULOSA,TRACHELOMONAS RUGULOSA
4/25/2021,4835,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS SCABRA,TRACHELOMONAS SCABRA
4/25/2021,4836,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS SIMILIS,TRACHELOMONAS SIMILIS
4/25/2021,4837,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS SPECTABILIS,TRACHELOMONAS SPECTABILIS
4/25/2021,4838,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS SUBVERRUCOSA,TRACHELOMONAS SUBVERRUCOSA
4/25/2021,4839,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS SUPERBA,TRACHELOMONAS SUPERBA
4/25/2021,4840,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS VARIABILIS,TRACHELOMONAS VARIABILIS
4/25/2021,4841,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,TRACHELOMONAS VOLVOCINA,TRACHELOMONAS VOLVOCINA
4/25/2021,4842,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,TRACHELOMONAS,EUGLENALES,EUGLENOPHYCOTA,,TRACHELOMONAS
4/25/2021,4843,EUGLENOIDS,EUGLENOPHYCEAE,EUTREPTIACEAE,EUTREPTIA,EUTREPTIALES,EUGLENOPHYCOTA,,EUTREPTIA
4/25/2021,4844,EUGLENOIDS,EUGLENOPHYCEAE,,,,EUGLENOPHYCOTA,,EUGLENOPHYCEAE
4/25/2021,4845,EUSTIGMATOPHYTES,EUSTIGMATOPHYCEAE,EUSTIGMATACEAE,PSEUDOSTAURASTRUM,EUSTIGMATALES,OCHROPHYTA,PSEUDOSTAURASTRUM HASTATUM,PSEUDOSTAURASTRUM HASTATUM
4/25/2021,4846,EUSTIGMATOPHYTES,EUSTIGMATOPHYCEAE,EUSTIGMATACEAE,PSEUDOSTAURASTRUM,EUSTIGMATALES,OCHROPHYTA,PSEUDOSTAURASTRUM LIMNETICUM,PSEUDOSTAURASTRUM LIMNETICUM
4/25/2021,4847,EUSTIGMATOPHYTES,EUSTIGMATOPHYCEAE,EUSTIGMATACEAE,PSEUDOSTAURASTRUM,EUSTIGMATALES,OCHROPHYTA,PSEUDOSTAURASTRUM LOBULATUM,PSEUDOSTAURASTRUM LOBULATUM
4/25/2021,4848,EUSTIGMATOPHYTES,EUSTIGMATOPHYCEAE,EUSTIGMATACEAE,PSEUDOSTAURASTRUM,EUSTIGMATALES,OCHROPHYTA,,PSEUDOSTAURASTRUM
4/25/2021,4849,DIATOM,FRAGILARIOPHYCEAE,FRAGILARIACEAE,ASTERIONELLA,PENNALES,CHRYSOPHYTA,ASTERIONELLA FORMOSA,ASTERIONELLA FORMOSA
4/25/2021,4850,DIATOM,FRAGILARIOPHYCEAE,FRAGILARIACEAE,ASTERIONELLA,PENNALES,CHRYSOPHYTA,ASTERIONELLA RALFSII,ASTERIONELLA RALFSII
4/25/2021,4851,DIATOM,FRAGILARIOPHYCEAE,FRAGILARIACEAE,ASTERIONELLA,PENNALES,CHRYSOPHYTA,,ASTERIONELLA
4/25/2021,4852,GREEN ALGAE,TREBOUXIOPHYCEAE,OOCYSTACEAE,FRANCEIA,OOCYSTALES,CHLOROPHYTA,FRANCEIA DROESCHERI,FRANCEIA DROESCHERI
4/25/2021,4853,GREEN ALGAE,TREBOUXIOPHYCEAE,OOCYSTACEAE,FRANCEIA,OOCYSTALES,CHLOROPHYTA,FRANCEIA OVALIS,FRANCEIA OVALIS
4/25/2021,4854,GREEN ALGAE,TREBOUXIOPHYCEAE,OOCYSTACEAE,FRANCEIA,OOCYSTALES,CHLOROPHYTA,,FRANCEIA
4/25/2021,4855,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,CENTRITRACTACEAE,CENTRITRACTUS,MISCHOCOCCALES,HETEROKONTOPHYTA,CENTRITRACTUS BELANOPHORUS,CENTRITRACTUS BELANOPHORUS
4/25/2021,4856,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,CENTRITRACTACEAE,CENTRITRACTUS,MISCHOCOCCALES,HETEROKONTOPHYTA,,CENTRITRACTUS
4/25/2021,4857,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,CENTRITRACTACEAE,PSEUDOTETRAEDRON,MISCHOCOCCALES,HETEROKONTOPHYTA,PSEUDOTETRAEDRON NEGLECTUM,PSEUDOTETRAEDRON NEGLECTUM
4/25/2021,4858,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,CENTRITRACTACEAE,PSEUDOTETRAEDRON,MISCHOCOCCALES,HETEROKONTOPHYTA,,PSEUDOTETRAEDRON
4/25/2021,4859,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,CHARACIOPSIDACEAE,CHARACIOPSIS,MISCHOCOCCALES,HETEROKONTOPHYTA,CHARACIOPSIS LONGIPES,CHARACIOPSIS LONGIPES
4/25/2021,4860,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,CHARACIOPSIDACEAE,HARPOCHYTRIUM,MISCHOCOCCALES,HETEROKONTOPHYTA,,HARPOCHYTRIUM
4/25/2021,4861,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,GLOEOBOTRYDACEAE,GLOEOBOTRYS,MISCHOCOCCALES,HETEROKONTOPHYTA,GLOEOBOTRYS LIMNETICUS,GLOEOBOTRYS LIMNETICUS
4/25/2021,4862,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,GLOEOBOTRYDACEAE,GLOEOBOTRYS,MISCHOCOCCALES,HETEROKONTOPHYTA,,GLOEOBOTRYS
4/25/2021,4863,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,HETEROGLOEACEAE,ISTHMOCHLORON,HETEROGLOEALES,HETEROKONTOPHYTA,ISTHMOCHLORON LOBULATUM,ISTHMOCHLORON LOBULATUM
4/25/2021,4864,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,PLEUROCHLORIDACEAE,GONIOCHLORIS,HETEROCOCCALES,HETEROKONTOPHYTA,GONIOCHLORIS MUTICA,GONIOCHLORIS MUTICA
4/25/2021,4865,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,PLEUROCHLORIDACEAE,GONIOCHLORIS,HETEROCOCCALES,HETEROKONTOPHYTA,GONIOCHLORIS SCULPTA,GONIOCHLORIS SCULPTA
4/25/2021,4866,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,PLEUROCHLORIDACEAE,GONIOCHLORIS,HETEROCOCCALES,HETEROKONTOPHYTA,,GONIOCHLORIS
4/25/2021,4867,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,PLEUROCHLORIDACEAE,TETRAEDRIELLA,MISCHOCOCCALES,HETEROKONTOPHYTA,TETRAEDRIELLA JOVETTI,TETRAEDRIELLA JOVETTI
4/25/2021,4868,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,PLEUROCHLORIDACEAE,TETRAEDRIELLA,MISCHOCOCCALES,HETEROKONTOPHYTA,TETRAEDRIELLA REGULARIS,TETRAEDRIELLA REGULARIS
4/25/2021,4869,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,SCIADACEAE,OPHIOCYTIUM,HETEROCOCCALES,HETEROKONTOPHYTA,OPHIOCYTIUM BICUSPIDATUM,OPHIOCYTIUM BICUSPIDATUM
4/25/2021,4870,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,SCIADACEAE,OPHIOCYTIUM,HETEROCOCCALES,HETEROKONTOPHYTA,OPHIOCYTIUM CAPITATUM,OPHIOCYTIUM CAPITATUM
4/25/2021,4871,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,SCIADACEAE,OPHIOCYTIUM,HETEROCOCCALES,HETEROKONTOPHYTA,OPHIOCYTIUM COCHLEARE,OPHIOCYTIUM COCHLEARE
4/25/2021,4872,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,SCIADACEAE,OPHIOCYTIUM,HETEROCOCCALES,HETEROKONTOPHYTA,,OPHIOCYTIUM
4/25/2021,4873,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,TRIBONEMATACAE,TRIBONEMA,HETEROTRICHALES,HETEROKONTOPHYTA,,TRIBONEMA
4/25/2021,4874,GREEN ALGAE,,,,,CHLOROPHYTA,,CHLOROPHYTA
4/25/2021,4875,,,,,,CYST,,CYST
4/25/2021,4876,,,,,,HETEROKONTOPHYTA,,HETEROKONTOPHYTA
4/25/2021,5136,DIATOM,MEDIOPHYCEAE,CHAETOCEROTACEAE,ACANTHOCERAS,CHAETOCEROTALES,BACILLARIOPHYTA,,ACANTHOCERAS
4/25/2021,5137,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,ACUTODESMUS,SPHAEROPLEALES,CHLOROPHYTA,,ACUTODESMUS
4/25/2021,5138,BLUE-GREEN ALGAE,CYANOPHYCEAE,APHANIZOMENONACEAE,ANABAENOPSIS,NOSTOCALES,CYANOBACTERIA,ARNOLDII,ANABAENOPSIS ARNOLDII
4/25/2021,5139,GREEN ALGAE,CHLOROPHYCEAE,SELENASTRACEAE,ANKISTRODESMUS,SPHAEROPLEALES,CHLOROPHYTA,ARCUATUS,ANKISTRODESMUS ARCUATUS
4/25/2021,5140,GREEN ALGAE,CHLOROPHYCEAE,SELENASTRACEAE,ANKISTRODESMUS,SPHAEROPLEALES,CHLOROPHYTA,FUSIFORMIS,ANKISTRODESMUS FUSIFORMIS
4/25/2021,5141,GREEN ALGAE,CHLOROPHYCEAE,CHARACIACEAE,ANKYRA,SPHAEROPLEALES,CHLOROPHYTA,ANCORA,ANKYRA ANCORA
4/25/2021,5142,BLUE-GREEN ALGAE,CYANOPHYCEAE,APHANIZOMENONACEAE,APHANIZOMENON,NOSTOCALES,CYANOBACTERIA,KLEBAHNII,APHANIZOMENON KLEBAHNII
4/25/2021,5143,,BIKOSEA,BICOSOECACEAE,BICOSOECA,BICOSOECALES,BIGYRA,,BICOSOECA
4/25/2021,5144,,BIKOSEA,BICOSOECACEAE,BICOSOECA,BICOSOECALES,BIGYRA,PARVA,BICOSOECA PARVA
4/25/2021,5145,DIATOM,BACILLARIOPHYCEAE,NAVICULACEAE,CAPARTOGRAMMA,NAVICULALES,BACILLARIOPHYTA,,CAPARTOGRAMMA
4/25/2021,5146,YELLOW-GREEN ALGAE,XANTHOPHYCEAE,CHARACIOPSIDACEAE,CHARACIOPSIS,MISCHOCOCCALES,OCHROPHYTA,,CHARACIOPSIS
4/25/2021,5147,GREEN ALGAE,CHLOROPHYCEAE,CHLAMYDOMONADACEAE,CHLAMYDOMONAS,CHLAMYDOMONADALES,CHLOROPHYTA,GLOEOPARA,CHLAMYDOMONAS GLOEOPARA
4/25/2021,5148,GREEN ALGAE,CHLOROPHYCEAE,HAEMATOCOCCACEAE,CHLOROGONIUM,CHLAMYDOMONADALES,CHLOROPHYTA,ELONGATUM,CHLOROGONIUM ELONGATUM
4/25/2021,5149,GREEN ALGAE,TREBOUXIOPHYCEAE,TREBOUXIOPHYCEAE INCERTAE SEDIS,CHLOROIDIUM,TREBOUXIOPHYCEAE ORDO INCERTAE SEDIS,CHLOROPHYTA,ELLIPSOIDEUM,CHLOROIDIUM ELLIPSOIDEUM
4/25/2021,5150,GREEN ALGAE,CHLOROPHYCEAE,CHLAMYDOMONADACEAE,CHLOROMONAS,CHLAMYDOMONADALES,CHLOROPHYTA,,CHLOROMONAS
4/25/2021,5151,GREEN ALGAE,CHLOROPHYCEAE,CHLAMYDOMONADACEAE,CHLOROMONAS,CHLAMYDOMONADALES,CHLOROPHYTA,GROVEI,CHLOROMONAS GROVEI
4/25/2021,5152,BLUE-GREEN ALGAE,CHRYSOPHYCEAE,CHRYSAMOEBACEAE,CHRYSAMOEBA,CHROMULINALES,CYANOBACTERIA,,CHRYSAMOEBA
4/25/2021,5153,,COCCOLITHOPHYCEAE,CHRYSOCHROMULINACEAE,CHRYSOCHROMULINA,PRYMNESIALES,HAPTOPHYTA,,CHRYSOCHROMULINA
4/25/2021,5154,GOLDEN ALGAE,CHRYSOPHYCEAE,DINOBRYACEAE,CHRYSOCOCCUS,CHROMULINALES,OCHROPHYTA,RUFESCENS,CHRYSOCOCCUS RUFESCENS
4/25/2021,5155,GOLDEN ALGAE,CHRYSOPHYCEAE,CHRYSOSPHAERACEAE,CHRYSOSPHAERA,CHROMULINALES,OCHROPHYTA,,CHRYSOSPHAERA
4/25/2021,5156,GOLDEN ALGAE,CHRYSOPHYCEAE,PARAPHYSOMONADACEAE,CHRYSOSPHAERELLA,CHROMULINALES,OCHROPHYTA,,CHRYSOSPHAERELLA
4/25/2021,5157,BLUE-GREEN ALGAE,CYANOPHYCEAE,COELOSPHAERIACEAE,COELOMORON,SYNECHOCOCCALES,CYANOBACTERIA,,COELOMORON
4/25/2021,5158,GREEN ALGAE,CHLOROPHYCEAE,RADIOCOCCACEAE,COENOCHLORIS,SPHAEROPLEALES,CHLOROPHYTA,,COENOCHLORIS
4/25/2021,5159,GREEN ALGAE,CHLOROPHYCEAE,RADIOCOCCACEAE,COENOCYSTIS,SPHAEROPLEALES,CHLOROPHYTA,,COENOCYSTIS
4/25/2021,5160,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,COLACIUM,EUGLENALES [=EUGLENIDA],EUGLENOZOA,,COLACIUM
4/25/2021,5161,DIATOM,COSCINODISCOPHYCEAE,COSCINODISCACEAE,COSCINODISCUS,COSCINODISCALES,BACILLARIOPHYTA,,COSCINODISCUS
4/25/2021,5162,BLUE-GREEN ALGAE,CYANOPHYCEAE,APHANIZOMENONACEAE,CUSPIDOTHRIX,NOSTOCALES,CYANOBACTERIA,,CUSPIDOTHRIX
4/25/2021,5163,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,CYANOBIUM,SYNECHOCOCCALES,CYANOBACTERIA,,CYANOBIUM
4/25/2021,5164,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,CYANODICTYON,SYNECHOCOCCALES,CYANOBACTERIA,,CYANODICTYON
4/25/2021,5165,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,CYANODICTYON,SYNECHOCOCCALES,CYANOBACTERIA,TUBIFORME,CYANODICTYON TUBIFORME
4/25/2021,5166,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,CYANONEPHRON,SYNECHOCOCCALES,CYANOBACTERIA,,CYANONEPHRON
4/25/2021,5167,BLUE-GREEN ALGAE,CYANOPHYCEAE,APHANIZOMENONACEAE,CYLINDROSPERMOPSIS,NOSTOCALES,CYANOBACTERIA,CURVISPORA,CYLINDROSPERMOPSIS CURVISPORA
4/25/2021,5168,GREEN ALGAE,CONJUGATOPHYCEAE (ZYGNEMATOPHYCEAE),DESMIDIACEAE,DESMIDIUM,DESMIDIALES,CHAROPHYTA,BAILEYI,DESMIDIUM BAILEYI
4/25/2021,5169,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,DESMODESMUS,SPHAEROPLEALES,CHLOROPHYTA,,DESMODESMUS
4/25/2021,5170,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,DESMODESMUS,SPHAEROPLEALES,CHLOROPHYTA,ABUNDANS,DESMODESMUS ABUNDANS
4/25/2021,5171,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,DESMODESMUS,SPHAEROPLEALES,CHLOROPHYTA,COMMUNIS,DESMODESMUS COMMUNIS
4/25/2021,5172,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,DESMODESMUS,SPHAEROPLEALES,CHLOROPHYTA,INTERMEDIUS,DESMODESMUS INTERMEDIUS
4/25/2021,5173,GREEN ALGAE,CHLOROPHYCEAE,SCENEDESMACEAE,DESMODESMUS,SPHAEROPLEALES,CHLOROPHYTA,OPOLIENSIS,DESMODESMUS OPOLIENSIS
4/25/2021,5174,DIATOM,BACILLARIOPHYCEAE,TABELLARIACEAE,DIATOMA,TABELLARIALES,BACILLARIOPHYTA,VULGARIS,DIATOMA VULGARIS
4/25/2021,5175,GREEN ALGAE,TREBOUXIOPHYCEAE,BOTRYOCOCCACEAE,DICHOTOMOCOCCUS,TREBOUXIALES,CHLOROPHYTA,CURVATUS,DICHOTOMOCOCCUS CURVATUS
4/25/2021,5176,BLUE-GREEN ALGAE,CYANOPHYCEAE,APHANIZOMENONACEAE,DOLICHOSPERMUM,NOSTOCALES,CYANOBACTERIA,COMPACTUM,DOLICHOSPERMUM COMPACTUM
4/25/2021,5177,BLUE-GREEN ALGAE,CYANOPHYCEAE,APHANIZOMENONACEAE,DOLICHOSPERMUM,NOSTOCALES,CYANOBACTERIA,FLOSAQUAE,DOLICHOSPERMUM FLOSAQUAE
4/25/2021,5178,BLUE-GREEN ALGAE,CYANOPHYCEAE,APHANIZOMENONACEAE,DOLICHOSPERMUM,NOSTOCALES,CYANOBACTERIA,MENDOTAE,DOLICHOSPERMUM MENDOTAE
4/25/2021,5179,BLUE-GREEN ALGAE,CYANOPHYCEAE,APHANIZOMENONACEAE,DOLICHOSPERMUM,NOSTOCALES,CYANOBACTERIA,PLANCTONICUM,DOLICHOSPERMUM PLANCTONICUM
4/25/2021,5180,BLUE-GREEN ALGAE,CYANOPHYCEAE,APHANIZOMENONACEAE,DOLICHOSPERMUM,NOSTOCALES,CYANOBACTERIA,SIGMOIDEUM,DOLICHOSPERMUM SIGMOIDEUM
4/25/2021,5181,BLUE-GREEN ALGAE,CYANOPHYCEAE,APHANIZOMENONACEAE,DOLICHOSPERMUM,NOSTOCALES,CYANOBACTERIA,SMITHII,DOLICHOSPERMUM SMITHII
4/25/2021,5182,BLUE-GREEN ALGAE,CYANOPHYCEAE,APHANIZOMENONACEAE,DOLICHOSPERMUM,NOSTOCALES,CYANOBACTERIA,SPIROIDES,DOLICHOSPERMUM SPIROIDES
4/25/2021,5183,GREEN ALGAE,CHLOROPHYCEAE,SELENASTRACEAE,DREPANOCHLORIS,SPHAEROPLEALES,CHLOROPHYTA,NANNOSELENE,DREPANOCHLORIS NANNOSELENE
4/25/2021,5184,GREEN ALGAE,KLEBSORMIDIOPHYCEAE,ELAKATOTRICHACEAE,ELAKATOTHRIX,KLEBSORMIDIALES,CHAROPHYTA,ACUTA,ELAKATOTHRIX ACUTA
4/25/2021,5185,DIATOM,BACILLARIOPHYCEAE,GOMPHONEMATACEAE,ENCYONEMA,CYMBELLALES,BACILLARIOPHYTA,REIMERI,ENCYONEMA REIMERI
4/25/2021,5186,GOLDEN ALGAE,CHRYSOPHYCEAE,DINOBRYACEAE,EPIPYXIS,CHROMULINALES,OCHROPHYTA,,EPIPYXIS
4/25/2021,5187,DIATOM,BACILLARIOPHYCEAE,RHOPALODIACEAE,EPITHEMIA,RHOPALODIALES,BACILLARIOPHYTA,GIBBA,EPITHEMIA GIBBA
4/25/2021,5188,GREEN ALGAE,CONJUGATOPHYCEAE (ZYGNEMATOPHYCEAE),DESMIDIACEAE,EUASTRUM,DESMIDIALES,CHAROPHYTA,ELEGANS,EUASTRUM ELEGANS
4/25/2021,5189,GREEN ALGAE,CONJUGATOPHYCEAE (ZYGNEMATOPHYCEAE),DESMIDIACEAE,EUASTRUM,DESMIDIALES,CHAROPHYTA,INSULARE,EUASTRUM INSULARE
